name,position,team,pass_yds,pass_td,rush_yds,rush_td,rec,rec_yds,rec_td,return_td,off_fumble_return_td,two_pt,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50_plus,pat_made,def_td,def_safety,def_return_td,def_xp_returned,def_points_allowed
Steven Sims,WR,WSH,0.0,0.0,18.0,0.0,27.0,265.0,1.0,0.0,0,0.0,,,,,,,,,,,
T.J. Hockenson,TE,DET,0.0,0.0,0.0,0.0,67.0,723.0,6.0,0.0,0,1.0,,,,,,,,,,,
T.J. Yeldon,RB,BUF,0.0,0.0,70.0,0.0,1.0,22.0,1.0,0.0,0,0.0,,,,,,,,,,,
Tampa Bay Buccaneers,DEF,TB,,,,,,,,,,,,,,,,,0,0,0,0,355.0
Tarik Cohen,RB,CHI,0.0,0.0,74.0,0.0,6.0,41.0,0.0,0.0,0,0.0,,,,,,,,,,,
Taylor Heinicke,QB,WSH,137.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Taylor Russolino,K,DEN,,,,0.0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
Taysom Hill,QB,NO,928.0,4.0,457.0,8.0,8.0,98.0,1.0,0.0,0,0.0,,,,,,,,,,,
Ted Ginn Jr.,WR,CHI,0.0,0.0,0.0,0.0,3.0,40.0,0.0,0.0,0,0.0,,,,,,,,,,,
Teddy Bridgewater,QB,DET,3733.0,15.0,279.0,5.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tee Higgins,WR,CIN,0.0,0.0,28.0,0.0,67.0,908.0,6.0,0.0,0,0.0,,,,,,,,,,,
Tennessee Titans,DEF,TEN,,,,,,,,,,,,,,,,,0,0,0,0,439.0
Terry McLaurin,WR,WSH,0.0,0.0,30.0,0.0,87.0,1118.0,4.0,0.0,0,0.0,,,,,,,,,,,
Tevin Coleman,RB,SF,0.0,0.0,53.0,0.0,4.0,34.0,0.0,0.0,0,0.0,,,,,,,,,,,
Theo Riddick,RB,LV,0.0,0.0,14.0,0.0,5.0,43.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tim Patrick,WR,DEN,0.0,0.0,0.0,0.0,51.0,742.0,6.0,0.0,0,0.0,,,,,,,,,,,
Todd Gurley,RB,ATL,0.0,0.0,678.0,9.0,25.0,164.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tom Brady,QB,TB,4633.0,40.0,6.0,3.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tommy Stevens,TE,CAR,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tommylee Lewis,WR,NO,0.0,0.0,14.0,0.0,1.0,5.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tony Jones Jr.,RB,NO,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tony Pollard,RB,DAL,0.0,0.0,435.0,4.0,28.0,192.0,1.0,0.0,0,0.0,,,,,,,,,,,
Trace McSorley,QB,BAL,90.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Travis Fulgham,WR,DET,0.0,0.0,0.0,0.0,38.0,539.0,4.0,0.0,0,0.0,,,,,,,,,,,
Travis Homer,RB,SEA,0.0,0.0,88.0,0.0,9.0,90.0,1.0,0.0,0,0.0,,,,,,,,,,,
Travis Kelce,TE,KC,4.0,0.0,0.0,0.0,105.0,1416.0,11.0,0.0,0,1.0,,,,,,,,,,,
Trayveon Williams,RB,CIN,0.0,0.0,157.0,0.0,5.0,30.0,0.0,0.0,0,0.0,,,,,,,,,,,
Trenton Cannon,RB,CAR,0.0,0.0,33.0,0.0,3.0,16.0,0.0,0.0,0,0.0,,,,,,,,,,,
Trey Burton,TE,IND,0.0,0.0,3.0,2.0,28.0,250.0,3.0,0.0,0,0.0,,,,,,,,,,,
Tristan Vizcaino,K,SF,,,,0.0,,,0.0,0.0,0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,,,,,
Troymaine Pope,RB,LAC,0.0,0.0,76.0,0.0,8.0,42.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tua Tagovailoa,QB,MIA,1814.0,11.0,109.0,3.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Ty Johnson,RB,NYJ,0.0,0.0,254.0,1.0,16.0,99.0,1.0,0.0,0,0.0,,,,,,,,,,,
Ty Montgomery II,WR,NO,0.0,0.0,101.0,0.0,3.0,27.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tyler Bass,K,BUF,,,,0.0,,,0.0,0.0,0,0.0,1.0,9.0,6.0,8.0,4.0,57.0,,,,,
Tyler Boyd,WR,CIN,16.0,0.0,49.0,0.0,79.0,841.0,4.0,0.0,0,0.0,,,,,,,,,,,
Tyler Bray,QB,CHI,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tyler Conklin,TE,MIN,0.0,0.0,0.0,0.0,19.0,194.0,1.0,0.0,0,0.0,,,,,,,,,,,
Tyler Ervin,RB,GB,0.0,0.0,67.0,0.0,11.0,84.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tyler Higbee,TE,LAR,0.0,0.0,1.0,0.0,44.0,521.0,5.0,0.0,0,1.0,,,,,,,,,,,
Tyler Huntley,QB,BAL,15.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tyler Johnson,WR,TB,0.0,0.0,0.0,0.0,12.0,169.0,2.0,0.0,0,0.0,,,,,,,,,,,
Tyler Kroft,TE,BUF,0.0,0.0,0.0,0.0,12.0,119.0,3.0,0.0,0,0.0,,,,,,,,,,,
Tyler Lockett,WR,SEA,0.0,0.0,0.0,0.0,100.0,1054.0,10.0,0.0,0,0.0,,,,,,,,,,,
Tyreek Hill,WR,KC,0.0,0.0,123.0,2.0,87.0,1276.0,15.0,0.0,0,0.0,,,,,,,,,,,
Tyrod Taylor,QB,LAC,208.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tyron Billy-Johnson,WR,LAC,0.0,0.0,17.0,0.0,20.0,398.0,3.0,0.0,0,0.0,,,,,,,,,,,
Van Jefferson,WR,LAR,0.0,0.0,-1.0,0.0,19.0,220.0,1.0,0.0,0,0.0,,,,,,,,,,,
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,15.0,99.0,0.0,0.0,0,0.0,,,,,,,,,,,
Washington,DEF,WSH,,,,,,,,,,,,,,,,,0,0,0,0,329.0
Wayne Gallman,RB,NYG,0.0,0.0,682.0,6.0,21.0,114.0,0.0,0.0,0,0.0,,,,,,,,,,,
Wil Lutz,K,NO,,,,0.0,,,0.0,0.0,0,0.0,0.0,5.0,10.0,7.0,1.0,57.0,,,,,
Will Dissly,TE,SEA,0.0,0.0,0.0,0.0,24.0,251.0,2.0,0.0,0,0.0,,,,,,,,,,,
William Fuller V,WR,HOU,0.0,0.0,0.0,0.0,53.0,879.0,8.0,0.0,0,0.0,,,,,,,,,,,
Younghoe Koo,K,ATL,,,,0.0,,,0.0,0.0,0,0.0,0.0,10.0,11.0,8.0,8.0,33.0,,,,,
Zach Pascal,WR,IND,0.0,0.0,0.0,0.0,44.0,629.0,5.0,0.0,0,0.0,,,,,,,,,,,
Zack Moss,RB,BUF,0.0,0.0,481.0,4.0,14.0,95.0,1.0,0.0,0,0.0,,,,,,,,,,,
Zane Gonzalez,K,ARI,,,,0.0,,,0.0,0.0,0,0.0,0.0,4.0,2.0,8.0,2.0,38.0,,,,,
Zay Jones,WR,LV,29.0,0.0,0.0,0.0,14.0,154.0,1.0,0.0,0,0.0,,,,,,,,,,,
