name,position,team,pass_yds,pass_td,rush_yds,rush_td,rec,rec_yds,rec_td,return_td,off_fumble_return_td,two_pt,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50_plus,pat_made,def_td,def_safety,def_return_td,def_xp_returned,def_points_allowed
Sam Darnold,QB,CAR,1143.0,7.0,106.0,2.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Sam Ehlinger,QB,IND,573.0,3.0,87.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Sam Howell,QB,WSH,169.0,1.0,35.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Samaje Perine,RB,CIN,0.0,0.0,394.0,2.0,38.0,287.0,4.0,0.0,0,0.0,,,,,,,,,,,
Samori Toure,WR,GB,0.0,0.0,0.0,0.0,5.0,82.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
San Francisco 49ers,DEF,SF,,,,,,,,,,,,,,,,,0,0,0,0,277.0
Saquon Barkley,RB,NYG,0.0,0.0,1312.0,10.0,57.0,338.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Scotty Miller,WR,TB,0.0,0.0,8.0,0.0,23.0,185.0,0.0,0.0,0,0.0,,,,,,,,,,,
Seattle Seahawks,DEF,SEA,,,,,,,,,,,,,,,,,0,0,0,0,401.0
Shi Smith,WR,CAR,0.0,0.0,0.0,0.0,22.0,296.0,2.0,0.0,0,0.0,,,,,,,,,,,
Skylar Thompson,QB,MIA,534.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Skyy Moore,WR,KC,0.0,0.0,24.0,0.0,22.0,250.0,0.0,0.0,0,0.0,,,,,,,,,,,
Snoop Conner,RB,JAX,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Sony Michel,RB,LAC,0.0,0.0,106.0,0.0,9.0,53.0,0.0,0.0,0,0.0,,,,,,,,,,,
Spencer Brown,RB,CAR,0.0,0.0,43.0,0.0,2.0,10.0,0.0,0.0,0,0.0,,,,,,,,,,,
Stefon Diggs,WR,BUF,0.0,0.0,-3.0,0.0,108.0,1429.0,11.0,0.0,0,0.0,,,,,,,,,,,
Sterling Shepard,WR,NYG,0.0,0.0,0.0,0.0,13.0,154.0,1.0,0.0,0,0.0,,,,,,,,,,,
Steven Sims,WR,PIT,0.0,0.0,70.0,0.0,14.0,104.0,0.0,0.0,0,0.0,,,,,,,,,,,
T.J. Hockenson,TE,MIN,0.0,0.0,0.0,0.0,86.0,914.0,6.0,0.0,0,2.0,,,,,,,,,,,
Tampa Bay Buccaneers,DEF,TB,,,,,,,,,,,,,,,,,0,0,0,0,358.0
Tanner Hudson,TE,NYG,0.0,0.0,0.0,0.0,10.0,132.0,0.0,0.0,0,0.0,,,,,,,,,,,
Taylor Bertolet,K,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,,,,,
Taylor Heinicke,QB,WSH,1859.0,12.0,96.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Taysom Hill,QB,NO,240.0,2.0,575.0,7.0,9.0,77.0,2.0,0.0,0,0.0,,,,,,,,,,,
Teagan Quitoriano,TE,HOU,0.0,0.0,0.0,0.0,7.0,113.0,2.0,0.0,0,0.0,,,,,,,,,,,
Teddy Bridgewater,QB,DET,683.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tee Higgins,WR,CIN,0.0,0.0,0.0,0.0,74.0,1029.0,7.0,0.0,0,1.0,,,,,,,,,,,
Tennessee Titans,DEF,TEN,,,,,,,,,,,,,,,,,0,0,0,0,359.0
Terrace Marshall Jr.,WR,CAR,0.0,0.0,0.0,0.0,28.0,490.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Terry McLaurin,WR,WSH,0.0,0.0,29.0,0.0,77.0,1191.0,5.0,0.0,0,0.0,,,,,,,,,,,
Tevin Coleman,RB,SF,0.0,0.0,26.0,1.0,3.0,44.0,1.0,0.0,0,0.0,,,,,,,,,,,
Tim Boyle,QB,CHI,33.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tom Brady,QB,TB,4694.0,25.0,-1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tom Kennedy,WR,DET,0.0,0.0,0.0,0.0,8.0,141.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tommy Tremble,TE,CAR,0.0,0.0,0.0,0.0,19.0,174.0,3.0,0.0,0,0.0,,,,,,,,,,,
Tony Jones Jr.,RB,SEA,0.0,0.0,24.0,0.0,5.0,30.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tony Pollard,RB,DAL,0.0,0.0,1007.0,9.0,39.0,371.0,3.0,0.0,0,0.0,,,,,,,,,,,
Trace McSorley,QB,ARI,412.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Travis Etienne Jr.,RB,JAX,0.0,0.0,1125.0,5.0,35.0,316.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Travis Homer,RB,SEA,0.0,0.0,74.0,0.0,16.0,157.0,1.0,0.0,0,0.0,,,,,,,,,,,
Travis Kelce,TE,KC,0.0,0.0,5.0,0.0,110.0,1338.0,12.0,0.0,0,1.0,,,,,,,,,,,
Trayveon Williams,RB,CIN,0.0,0.0,30.0,0.0,2.0,30.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tre' McKitty,TE,LAC,0.0,0.0,0.0,0.0,10.0,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Tre'Quan Smith,WR,NO,0.0,0.0,0.0,0.0,19.0,278.0,1.0,0.0,0,0.0,,,,,,,,,,,
Trent Taylor,WR,CIN,0.0,0.0,15.0,0.0,6.0,62.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Trenton Irwin,WR,CIN,0.0,0.0,11.0,0.0,15.0,231.0,4.0,0.0,0,0.0,,,,,,,,,,,
Trestan Ebner,RB,CHI,0.0,0.0,54.0,0.0,2.0,8.0,0.0,0.0,0,0.0,,,,,,,,,,,
Trevor Lawrence,QB,JAX,4113.0,25.0,291.0,5.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Trevor Siemian,QB,CHI,184.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Trey Lance,QB,SF,194.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Trey McBride,TE,ARI,0.0,0.0,0.0,0.0,29.0,265.0,1.0,0.0,0,0.0,,,,,,,,,,,
Trey Sermon,RB,PHI,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Treylon Burks,WR,TEN,0.0,0.0,47.0,0.0,33.0,444.0,1.0,0.0,0,0.0,,,,,,,,,,,
Tristan Vizcaino,K,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,,,,,
Tua Tagovailoa,QB,MIA,3548.0,25.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tutu Atwell,WR,LAR,0.0,0.0,34.0,1.0,18.0,298.0,1.0,0.0,0,0.0,,,,,,,,,,,
Ty Chandler,RB,MIN,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Ty Johnson,RB,NYJ,0.0,0.0,160.0,1.0,12.0,88.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tyler Allgeier,RB,ATL,0.0,0.0,1035.0,3.0,16.0,139.0,1.0,0.0,0,1.0,,,,,,,,,,,
Tyler Bass,K,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,11.0,10.0,2.0,48.0,,,,,
Tyler Boyd,WR,CIN,23.0,0.0,0.0,0.0,58.0,762.0,5.0,0.0,0,1.0,,,,,,,,,,,
Tyler Conklin,TE,NYJ,0.0,0.0,3.0,0.0,58.0,552.0,3.0,0.0,0,0.0,,,,,,,,,,,
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,72.0,620.0,3.0,0.0,0,0.0,,,,,,,,,,,
Tyler Huntley,QB,BAL,658.0,2.0,137.0,1.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,,,,,,
Tyler Lockett,WR,SEA,0.0,0.0,0.0,0.0,84.0,1033.0,9.0,0.0,0,0.0,,,,,,,,,,,
Tyquan Thornton,WR,NE,0.0,0.0,16.0,1.0,22.0,247.0,2.0,0.0,0,0.0,,,,,,,,,,,
Tyreek Hill,WR,MIA,0.0,0.0,32.0,1.0,119.0,1710.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Tyrion Davis-Price,RB,SF,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Tyrod Taylor,QB,NYG,58.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Velus Jones Jr.,WR,CHI,0.0,0.0,103.0,1.0,7.0,107.0,1.0,0.0,0,0.0,,,,,,,,,,,
Wan'Dale Robinson,WR,NYG,0.0,0.0,-1.0,0.0,23.0,227.0,1.0,0.0,0,0.0,,,,,,,,,,,
Washington Commanders,DEF,WSH,,,,,,,,,,,,,,,,,0,0,0,0,343.0
Wil Lutz,K,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,9.0,4.0,4.0,33.0,,,,,
Younghoe Koo,K,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,7.0,9.0,7.0,33.0,,,,,
Zach Gentry,TE,PIT,0.0,0.0,0.0,0.0,19.0,132.0,0.0,0.0,0,0.0,,,,,,,,,,,
Zach Pascal,WR,PHI,0.0,0.0,0.0,0.0,15.0,150.0,1.0,0.0,0,0.0,,,,,,,,,,,
Zach Wilson,QB,NYJ,1688.0,6.0,102.0,1.0,1.0,2.0,1.0,0.0,0,0.0,,,,,,,,,,,
Zack Moss,RB,IND,0.0,0.0,456.0,1.0,11.0,39.0,0.0,0.0,0,0.0,,,,,,,,,,,
Zamir White,RB,LV,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
Zay Jones,WR,JAX,0.0,0.0,18.0,0.0,82.0,823.0,5.0,0.0,0,1.0,,,,,,,,,,,
