timestamp,date_raw,team,type,player_added_raw,player_added_resolved,player_added_nfl_team,player_added_pos,player_dropped_raw,player_dropped_resolved,player_dropped_nfl_team,player_dropped_pos,counterparty_team,raw_line
2024-12-24T00:00:12,Dec 24,Greendawgs,waiver,Los Angeles Chargers,Los Angeles Chargers,LAC,DEF,Detroit Lions,Detroit Lions,DET,DEF,,Chargers LAC-DEF (FA)/Lions Det-DEF (TFA) — Greendawgs — Dec 24
2024-12-24T00:00:13,Dec 24,Greendawgs,waiver,J.K. Dobbins,J.K. Dobbins,DEN,RB,Tyrone Tracy Jr.,Tyrone Tracy Jr.,NYG,RB,,J.K. Dobbins Den-RB (FA)/Tyrone Tracy Jr. NYG-RB (TFA) — Greendawgs — Dec 24
2024-12-24T00:00:14,Dec 24,Greendawgs,waiver,Jaylen Warren,Jaylen Warren,PIT,RB,Zach Charbonnet,Zach Charbonnet,SEA,RB,,Jaylen Warren Pit-RB (FA)/Zach Charbonnet Sea-RB (TFA) — Greendawgs — Dec 24
2024-12-24T00:00:15,Dec 24,Hoofers,waiver,Tank Bigsby,Tank Bigsby,PHI,RB,Tyjae Spears,Tyjae Spears,TEN,RB,,Tank Bigsby Phi-RB (FA)/Tyjae Spears Ten-RB (TFA) — Hoofers — Dec 24
2024-12-24T00:00:16,Dec 24,Hoofers,waiver,Pat Freiermuth,Pat Freiermuth,PIT,TE,T.J. Hockenson,T.J. Hockenson,MIN,TE,,Pat Freiermuth Pit-TE (FA)/T.J. Hockenson Min-TE (TFA) — Hoofers — Dec 24
2025-01-02T00:00:00,Jan 2,Sportos,waiver,Zach Charbonnet,Zach Charbonnet,SEA,RB,Jerome Ford,Jerome Ford,WAS,RB,,Zach Charbonnet Sea-RB (FA)/Jerome Ford Was-RB (TFA) — Sportos — Jan 2
2025-01-02T00:00:01,Jan 2,Sportos,waiver,Blake Corum,Blake Corum,LA,RB,Joe Mixon,Joe Mixon,HOU,RB,,Blake Corum LAR-RB (FA)/Joe Mixon Hou-RB (TFA) — Sportos — Jan 2
2025-01-03T00:00:00,Jan 3,Hoofers,waiver,Daniel Carlson,Daniel Carlson,LV,K,Jake Moody,Jake Moody,WAS,K,,Daniel Carlson LV-K (FA)/Jake Moody Was-K (TFA) — Hoofers — Jan 3
2025-01-03T00:00:01,Jan 3,Hoofers,waiver,Michael Pittman Jr.,Michael Pittman,PIT,WR,Darnell Mooney,Darnell Mooney,NYG,WR,,Michael Pittman Jr. Pit-WR (FA)/Darnell Mooney NYG-WR (TFA) — Hoofers — Jan 3
2025-01-03T00:00:02,Jan 3,Hoofers,waiver,Calvin Ridley,Calvin Ridley,TEN,WR,DK Metcalf,DK Metcalf,PIT,WR,,Calvin Ridley Ten-WR (FA)/DK Metcalf Pit-WR (TFA) — Hoofers — Jan 3
2025-01-03T00:00:03,Jan 3,Hoofers,waiver,Joe Flacco,Joe Flacco,CIN,QB,DeVonta Smith,DeVonta Smith,PHI,WR,,Joe Flacco Cin-QB (FA)/DeVonta Smith Phi-WR (TFA) — Hoofers — Jan 3
2025-01-03T00:00:04,Jan 3,Hoofers,waiver,Michael Carter,Michael Carter,TEN,RB,Josh Allen,Josh Allen,BUF,QB,,Michael Carter Ten-RB (FA)/Josh Allen Buf-QB (TFA) — Hoofers — Jan 3
2025-01-03T00:00:05,Jan 3,Hoofers,waiver,Tyrone Tracy Jr.,Tyrone Tracy Jr.,NYG,RB,Josh Jacobs,Josh Jacobs,GB,RB,,Tyrone Tracy Jr. NYG-RB (FA)/Josh Jacobs GB-RB (TFA) — Hoofers — Jan 3
2025-01-03T00:00:06,Jan 3,Hoofers,waiver,Michael Penix Jr.,Michael Penix Jr.,ATL,QB,Jordan Love,Jordan Love,GB,QB,,Michael Penix Jr. Atl-QB (FA)/Jordan Love GB-QB (TFA) — Hoofers — Jan 3
2025-01-03T00:00:07,Jan 3,Hoofers,waiver,Austin Ekeler,Austin Ekeler,WAS,RB,Kyren Williams,Kyren Williams,LA,RB,,Austin Ekeler Was-RB (FA)/Kyren Williams LAR-RB (TFA) — Hoofers — Jan 3
2025-01-03T00:00:08,Jan 3,Sportos,waiver,Drew Lock,Drew Lock,SEA,QB,DJ Moore,DJ Moore,BUF,WR,,Drew Lock Sea-QB (FA)/DJ Moore Buf-WR (TFA) — Sportos — Jan 3
2025-01-03T00:00:09,Jan 3,Sportos,waiver,Bryce Young,Bryce Young,CAR,QB,Tua Tagovailoa,Tua Tagovailoa,ATL,QB,,Bryce Young Car-QB (FA)/Tua Tagovailoa Atl-QB (TFA) — Sportos — Jan 3
2025-01-03T00:00:10,Jan 3,Sportos,waiver,Adam Thielen,Adam Thielen,PIT,WR,Ladd McConkey,Ladd McConkey,LAC,WR,,Adam Thielen Pit-WR (FA)/Ladd McConkey LAC-WR (TFA) — Sportos — Jan 3
2025-01-03T00:00:11,Jan 3,Greendawgs,waiver,Aaron Rodgers,Aaron Rodgers,PIT,QB,Patrick Mahomes,Patrick Mahomes,KC,QB,,Aaron Rodgers Pit-QB (FA)/Patrick Mahomes KC-QB (TFA) — Greendawgs — Jan 3
2025-01-03T00:00:12,Jan 3,Cardinals,waiver,Indianapolis Colts,Indianapolis Colts,IND,DEF,Miami Dolphins,Miami Dolphins,MIA,DEF,,Colts Ind-DEF (FA)/Dolphins Mia-DEF (TFA) — Cardinals — Jan 3
2025-01-03T00:00:13,Jan 3,Cardinals,waiver,DJ Moore,DJ Moore,BUF,WR,Puka Nacua,Puka Nacua,LA,WR,,DJ Moore Buf-WR (FA)/Puka Nacua LAR-WR (TFA) — Cardinals — Jan 3
2025-01-03T00:00:14,Jan 3,Cardinals,waiver,D'Onta Foreman,D'Onta Foreman,CLE,RB,Alvin Kamara,Alvin Kamara,NO,RB,,D'Onta Foreman Cle-RB (FA)/Alvin Kamara NO-RB (TFA) — Cardinals — Jan 3
2025-01-03T00:00:15,Jan 3,ChronicMasterdeflatr,waiver,Alec Pierce,Alec Pierce,IND,WR,Xavier Worthy,Xavier Worthy,KC,WR,,Alec Pierce Ind-WR (FA)/Xavier Worthy KC-WR (TFA) — ChronicMasterdeflatr — Jan 3
2025-01-03T00:00:16,Jan 3,ChronicMasterdeflatr,waiver,Denver Broncos,Denver Broncos,DEN,DEF,Pittsburgh Steelers,Pittsburgh Steelers,PIT,DEF,,Broncos Den-DEF (FA)/Steelers Pit-DEF (TFA) — ChronicMasterdeflatr — Jan 3
2025-01-03T00:00:17,Jan 3,ChronicMasterdeflatr,waiver,Tyler Huntley,Tyler Huntley,BAL,QB,Anthony Richardson Sr.,Anthony Richardson,IND,QB,,Tyler Huntley Bal-QB (FA)/Anthony Richardson Sr. Ind-QB (TFA) — ChronicMasterdeflatr — Jan 3
2025-01-03T00:00:18,Jan 3,Let's Ride,waiver,T.J. Hockenson,T.J. Hockenson,MIN,TE,George Kittle,George Kittle,SF,TE,,T.J. Hockenson Min-TE (FA)/George Kittle SF-TE (TFA) — Let's Ride — Jan 3
2025-01-03T00:00:19,Jan 3,Let's Ride,waiver,Rachaad White,Rachaad White,WAS,RB,Chase Brown,Chase Brown,CIN,RB,,Rachaad White Was-RB (FA)/Chase Brown Cin-RB (TFA) — Let's Ride — Jan 3
2025-01-03T00:00:20,Jan 3,Let's Ride,waiver,Jordan Love,Jordan Love,GB,QB,Brock Purdy,Brock Purdy,SF,QB,,Jordan Love GB-QB (FA)/Brock Purdy SF-QB (TFA) — Let's Ride — Jan 3
2025-01-03T00:00:21,Jan 3,Let's Ride,waiver,Seattle Seahawks,Seattle Seahawks,SEA,DEF,Indianapolis Colts,Indianapolis Colts,IND,DEF,,Seahawks Sea-DEF (FA)/Colts Ind-DEF (TFA) — Let's Ride — Jan 3
2025-01-03T00:00:22,Jan 3,Elite,waiver,Tucker Kraft,Tucker Kraft,GB,TE,David Njoku,David Njoku,LAC,TE,,Tucker Kraft GB-TE (FA)/David Njoku LAC-TE (TFA) — Elite — Jan 3
2025-01-03T00:00:23,Jan 3,Elite,waiver,Ladd McConkey,Ladd McConkey,LAC,WR,Deebo Samuel,Deebo Samuel Sr.,WAS,WR,,Ladd McConkey LAC-WR (FA)/Deebo Samuel Was-WR (TFA) — Elite — Jan 3
2025-01-03T00:00:24,Jan 3,JBDA,waiver,Joe Mixon,Joe Mixon,HOU,RB,Kenneth Walker III,Kenneth Walker III,KC,RB,,Joe Mixon Hou-RB (FA)/Kenneth Walker III KC-RB (TFA) — JBDA — Jan 3
2025-01-03T00:00:25,Jan 3,JBDA,waiver,Kenny Gainwell,Kenny Gainwell,TB,RB,James Conner,James Conner,ARI,RB,,Kenny Gainwell TB-RB (FA)/James Conner Ari-RB (TFA) — JBDA — Jan 3
2025-01-03T00:00:26,Jan 3,Redskins,waiver,Josh Jacobs,Josh Jacobs,GB,RB,Chuba Hubbard,Chuba Hubbard,CAR,RB,,Josh Jacobs GB-RB (FA)/Chuba Hubbard Car-RB (TFA) — Redskins — Jan 3
2025-01-03T00:00:27,Jan 3,Redskins,waiver,Geno Smith,Geno Smith,NYJ,QB,Matthew Stafford,Matthew Stafford,LA,QB,,Geno Smith NYJ-QB (FA)/Matthew Stafford LAR-QB (TFA) — Redskins — Jan 3
2025-01-03T00:00:28,Jan 3,Hoofers,waiver,Tampa Bay Buccaneers,Tampa Bay Buccaneers,TB,DEF,Los Angeles Rams,Los Angeles Rams,LA,DEF,,Buccaneers TB-DEF (FA)/Rams LAR-DEF (TFA) — Hoofers — Jan 3
2025-01-03T00:00:29,Jan 3,Hoofers,waiver,Jalen Nailor,Jalen Nailor,LV,WR,Geno Smith,Geno Smith,NYJ,QB,,Jalen Nailor LV-WR (FA)/Geno Smith NYJ-QB (TFA) — Hoofers — Jan 3
2025-01-04T00:00:00,Jan 4,Greendawgs,waiver,Kyle Pitts Sr.,Kyle Pitts,ATL,TE,Travis Kelce,Travis Kelce,KC,TE,,Kyle Pitts Sr. Atl-TE (FA)/Travis Kelce KC-TE (TFA) — Greendawgs — Jan 4
2025-01-04T00:00:01,Jan 4,Greendawgs,waiver,Josh Downs,Josh Downs,IND,WR,Cooper Kupp,Cooper Kupp,SEA,WR,,Josh Downs Ind-WR (FA)/Cooper Kupp Sea-WR (TFA) — Greendawgs — Jan 4
2025-01-04T00:00:02,Jan 4,Greendawgs,waiver,Marvin Mims Jr.,Marvin Mims Jr.,DEN,WR,A.J. Brown,A.J. Brown,NE,WR,,Marvin Mims Jr. Den-WR (FA)/A.J. Brown NE-WR (TFA) — Greendawgs — Jan 4
2025-01-04T00:00:03,Jan 4,Greendawgs,waiver,Jerry Jeudy,Jerry Jeudy,CLE,WR,CeeDee Lamb,CeeDee Lamb,DAL,WR,,Jerry Jeudy Cle-WR (FA)/CeeDee Lamb Dal-WR (TFA) — Greendawgs — Jan 4
