name,position,team,games_played,pass_yds,pass_td,pass_att,pass_cmp,pass_int,rush_yds,rush_td,carries,rec,rec_yds,rec_td,targets,return_td,off_fumble_return_td,two_pt,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50_plus,fg_60_plus,pat_made,def_td,def_safety,def_return_td,def_xp_returned,def_points_allowed
Kirk Cousins,QB,ATL,14,3508,18,453,303,16,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Ko Kieft,TE,TB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Kristian Wilkerson,WR,LV,1,0,0,0,0,0,0,0,0,2,18,1,3,0,0,0,0,0,0,0,0,0,0,,,,,
Kyle Allen,QB,PIT,1,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Kyle Pitts,TE,ATL,17,0,0,0,0,0,0,0,0,47,602,4,74,0,0,0,0,0,0,0,0,0,0,,,,,
Kyle Trask,QB,TB,3,5,0,1,1,0,-4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Kylen Granson,TE,IND,16,0,0,0,0,0,0,0,0,14,182,0,31,0,0,0,0,0,0,0,0,0,0,,,,,
Kyler Murray,QB,ARI,17,3851,21,541,372,11,572,5,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Kyren Williams,RB,LA,16,0,0,0,0,0,1299,14,316,34,182,2,40,0,0,0,0,0,0,0,0,0,0,,,,,
Ladd McConkey,WR,LAC,16,0,0,0,0,0,0,0,0,82,1149,7,112,0,0,1,0,0,0,0,0,0,0,,,,,
Lamar Jackson,QB,BAL,17,4172,41,474,316,4,915,4,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Las Vegas Raiders,DEF,LV,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,434.0
Laviska Shenault Jr.,WR,SEA,10,0,0,0,0,0,1,0,1,5,36,0,5,1,0,0,0,0,0,0,0,0,0,,,,,
Lil'Jordan Humphrey,WR,DEN,14,0,0,0,0,0,0,0,0,31,293,1,45,0,0,0,0,0,0,0,0,0,0,,,,,
Los Angeles Chargers,DEF,LAC,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,301.0
Los Angeles Rams,DEF,LA,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,386.0
Lucas Krull,TE,DEN,10,0,0,0,0,0,0,0,0,19,152,0,23,0,0,0,0,0,0,0,0,0,0,,,,,
Luke Farrell,TE,JAX,12,0,0,0,0,0,0,0,0,12,67,0,17,0,0,0,0,0,0,0,0,0,0,,,,,
Luke McCaffrey,WR,WAS,13,0,0,0,0,0,0,0,0,18,168,0,24,0,0,0,0,0,0,0,0,0,0,,,,,
Luke Musgrave,TE,GB,7,0,0,0,0,0,0,0,0,7,45,0,10,0,0,0,0,0,0,0,0,0,0,,,,,
Luke Schoonmaker,TE,DAL,12,0,0,0,0,0,0,0,0,27,241,1,36,0,0,0,0,0,0,0,0,0,0,,,,,
Mac Jones,QB,JAX,10,1672,8,262,171,8,92,1,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Mack Hollins,WR,BUF,17,0,0,0,0,0,0,0,0,31,378,5,50,0,0,0,0,0,0,0,0,0,0,,,,,
Malachi Corley,WR,NYJ,5,0,0,0,0,0,26,0,2,3,16,0,6,0,0,0,0,0,0,0,0,0,0,,,,,
Malik Heath,WR,GB,5,0,0,0,0,0,0,0,0,10,97,2,13,0,0,0,0,0,0,0,0,0,0,,,,,
Malik Nabers,WR,NYG,15,0,0,1,0,0,2,0,5,109,1204,7,170,0,0,1,0,0,0,0,0,0,0,,,,,
Malik Washington,WR,MIA,14,0,0,0,0,0,25,1,5,26,223,0,36,0,0,0,0,0,0,0,0,0,0,,,,,
Malik Willis,QB,GB,6,550,3,54,40,0,138,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
MarShawn Lloyd,RB,GB,1,0,0,0,0,0,15,0,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Marcedes Lewis,TE,CHI,5,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Marcus Mariota,QB,WAS,3,364,4,44,34,0,92,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Mark Andrews,TE,BAL,17,0,0,0,0,0,5,0,4,55,673,11,69,0,0,0,0,0,0,0,0,0,0,,,,,
Marquez Valdes-Scantling,WR,NO,13,0,0,0,0,0,4,0,1,19,411,4,44,0,0,0,0,0,0,0,0,0,0,,,,,
Marquise Brown,WR,KC,2,0,0,0,0,0,0,0,0,9,91,0,15,0,0,0,0,0,0,0,0,0,0,,,,,
Marvin Harrison Jr.,WR,ARI,17,0,0,0,0,0,0,0,0,62,885,8,116,0,0,0,0,0,0,0,0,0,0,,,,,
Marvin Mims Jr.,WR,DEN,17,0,0,0,0,0,42,0,13,39,503,6,52,0,0,0,0,0,0,0,0,0,0,,,,,
Mason Kinsey,WR,TEN,6,0,0,0,0,0,0,0,0,2,17,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Mason Rudolph,QB,TEN,8,1530,9,228,146,9,106,1,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Mason Tipton,WR,NO,9,0,0,0,0,0,0,0,0,14,99,0,26,0,0,0,0,0,0,0,0,0,0,,,,,
Matt Gay,K,IND,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,7,3,0,33,,,,,
Matt Prater,K,ARI,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,10,,,,,
Matthew Stafford,QB,LA,16,3762,20,517,340,8,41,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Matthew Wright,K,TEN,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,1,0,6,,,,,
Maurice Alexander,WR,DET,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Mecole Hardman,WR,KC,12,0,0,0,0,0,62,1,5,12,90,0,14,0,0,0,0,0,0,0,0,0,0,,,,,
Miami Dolphins,DEF,MIA,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,364.0
Michael Carter,RB,ARI,3,0,0,0,0,0,131,1,35,11,57,0,11,0,0,0,0,0,0,0,0,0,0,,,,,
Michael Mayer,TE,LV,11,0,0,0,0,0,0,0,0,21,156,0,32,0,0,0,0,0,0,0,0,0,0,,,,,
Michael Penix Jr.,QB,ATL,5,775,3,105,61,3,11,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Michael Pittman,WR,IND,16,0,0,0,0,0,0,0,0,69,808,3,111,0,0,0,0,0,0,0,0,0,0,,,,,
