timestamp,date_raw,team,type,player_added_raw,player_added_resolved,player_added_nfl_team,player_added_pos,player_dropped_raw,player_dropped_resolved,player_dropped_nfl_team,player_dropped_pos,counterparty_team,raw_line
2025-12-24T17:00:00,"Dec 24, 5:00pm",Greendawgs,commissioner_add,Michael Carter,Michael Carter,TEN,RB,,,,,,"Michael Carter Ten-RB — Free Agent Added (by Commissioner) — Greendawgs (Dac) — Dec 24, 5:00pm"
2025-12-24T17:00:00,"Dec 24, 5:00pm",Greendawgs,commissioner_drop,,,,,Jake Elliott,Jake Elliott,PHI,K,,"Jake Elliott Phi-K — Dropped (by Commissioner) To Free Agent — Greendawgs (Dac) — Dec 24, 5:00pm"
2025-12-24T17:00:00,"Dec 24, 5:00pm",Greendawgs,commissioner_drop,,,,,Quinshon Judkins,Quinshon Judkins,CLE,RB,,"Quinshon Judkins Cle-RB Q — Dropped (by Commissioner) To Free Agent — Greendawgs (Dac) — Dec 24, 5:00pm"
2025-12-24T17:01:00,"Dec 24, 5:01pm",Greendawgs,commissioner_add,Daniel Carlson,Daniel Carlson,LV,K,,,,,,"Daniel Carlson LV-K NA — Free Agent Added (by Commissioner) — Greendawgs (Dac) — Dec 24, 5:01pm"
2025-12-24T17:02:00,"Dec 24, 5:02pm",Hoofers,waiver,New England Patriots,New England Patriots,NE,DEF,Detroit Lions,Detroit Lions,DET,DEF,,"Patriots NE-DEF (Free Agent) / Lions Det-DEF (To Free Agent) — Hoofers — Dec 24, 5:02pm"
2025-12-24T17:05:00,"Dec 24, 5:05pm",Hoofers,waiver,Taysom Hill,Taysom Hill,NO,TE,Davante Adams,Davante Adams,LA,WR,,"Taysom Hill NO-TE NA (Free Agent) / Davante Adams LAR-WR (To Free Agent) — Hoofers — Dec 24, 5:05pm"
2025-12-24T17:39:00,"Dec 24, 5:39pm",Sportos,waiver,Hunter Henry,Hunter Henry,NE,TE,Brock Bowers,Brock Bowers,LV,TE,,"Hunter Henry NE-TE (Free Agent) / Brock Bowers LV-TE Q (To Free Agent) — Sportos — Dec 24, 5:39pm"
2025-12-24T17:42:00,"Dec 24, 5:42pm",Sportos,waiver,Parker Washington,Parker Washington,JAX,WR,Jordan Addison,Jordan Addison,MIN,WR,,"Parker Washington Jax-WR (Free Agent) / Jordan Addison Min-WR (To Free Agent) — Sportos — Dec 24, 5:42pm"
2025-12-24T17:49:00,"Dec 24, 5:49pm",Let's Ride,waiver,Los Angeles Rams,Los Angeles Rams,LA,DEF,New York Jets,New York Jets,NYJ,DEF,,"Rams LAR-DEF (Free Agent) / Jets NYJ-DEF (To Free Agent) — Let's Ride — Dec 24, 5:49pm"
2025-12-24T18:39:00,"Dec 24, 6:39pm",Redskins,waiver,Davante Adams,Davante Adams,LA,WR,Jordan Mason,Jordan Mason,MIN,RB,,"Davante Adams LAR-WR (Free Agent) / Jordan Mason Min-RB (To Free Agent) — Redskins — Dec 24, 6:39pm"
2025-12-24T18:42:00,"Dec 24, 6:42pm",Redskins,waiver,Darnell Mooney,Darnell Mooney,NYG,WR,Jayden Higgins,Jayden Higgins,HOU,WR,,"Darnell Mooney NYG-WR (Free Agent) / Jayden Higgins Hou-WR (To Free Agent) — Redskins — Dec 24, 6:42pm"
2025-12-24T19:31:00,"Dec 24, 7:31pm",ChronicMasterdeflatr,waiver,Troy Franklin,Troy Franklin,DEN,WR,DK Metcalf,DK Metcalf,PIT,WR,,"Troy Franklin Den-WR Q (Free Agent) / DK Metcalf Pit-WR (To Free Agent) — ChronicMasterdeflatr — Dec 24, 7:31pm"
2026-01-02T18:33:00,"Jan 2, 6:33pm",Cardinals,waiver,Cooper Kupp,Cooper Kupp,SEA,WR,Marvin Harrison Jr.,Marvin Harrison Jr.,ARI,WR,,"Cooper Kupp Sea-WR (Free Agent) / Marvin Harrison Jr. Ari-WR Q (To Free Agent) — Cardinals — Jan 2, 6:33pm"
2026-01-02T18:47:00,"Jan 2, 6:47pm",Redskins,waiver,Luther Burden III,Luther Burden III,CHI,WR,Darnell Mooney,Darnell Mooney,NYG,WR,,"Luther Burden III Chi-WR (Free Agent) / Darnell Mooney NYG-WR (To Free Agent) — Redskins — Jan 2, 6:47pm"
2026-01-02T18:49:00,"Jan 2, 6:49pm",Redskins,waiver,Darius Slayton,Darius Slayton,NYG,WR,Emeka Egbuka,Emeka Egbuka,TB,WR,,"Darius Slayton NYG-WR Q (Free Agent) / Emeka Egbuka TB-WR (To Free Agent) — Redskins — Jan 2, 6:49pm"
2026-01-02T18:50:00,"Jan 2, 6:50pm",Redskins,waiver,Jordan Addison,Jordan Addison,MIN,WR,Jaylen Waddle,Jaylen Waddle,DEN,WR,,"Jordan Addison Min-WR (Free Agent) / Jaylen Waddle Den-WR Q (To Free Agent) — Redskins — Jan 2, 6:50pm"
2026-01-02T18:51:00,"Jan 2, 6:51pm",Redskins,waiver,Tank Bigsby,Tank Bigsby,PHI,RB,Saquon Barkley,Saquon Barkley,PHI,RB,,"Tank Bigsby Phi-RB (Free Agent) / Saquon Barkley Phi-RB (To Free Agent) — Redskins — Jan 2, 6:51pm"
2026-01-02T18:51:00,"Jan 2, 6:51pm",Redskins,waiver,AJ Barner,AJ Barner,SEA,TE,Dallas Goedert,Dallas Goedert,PHI,TE,,"AJ Barner Sea-TE Q (Free Agent) / Dallas Goedert Phi-TE (To Free Agent) — Redskins — Jan 2, 6:51pm"
2026-01-02T19:49:00,"Jan 2, 7:49pm",ChronicMasterdeflatr,waiver,Juwan Johnson,Juwan Johnson,NO,TE,Harold Fannin Jr.,Harold Fannin Jr.,CLE,TE,,"Juwan Johnson NO-TE (Free Agent) / Harold Fannin Jr. Cle-TE Q (To Free Agent) — ChronicMasterdeflatr — Jan 2, 7:49pm"
2026-01-02T20:01:00,"Jan 2, 8:01pm",ChronicMasterdeflatr,waiver,Jaylen Waddle,Jaylen Waddle,DEN,WR,Wan'Dale Robinson,Wan'Dale Robinson,TEN,WR,,"Jaylen Waddle Den-WR Q (Free Agent) / Wan'Dale Robinson Ten-WR Q (To Free Agent) — ChronicMasterdeflatr — Jan 2, 8:01pm"
2026-01-02T20:02:00,"Jan 2, 8:02pm",ChronicMasterdeflatr,waiver,Rashid Shaheed,Rashid Shaheed,SEA,WR,Chris Olave,Chris Olave,NO,WR,,"Rashid Shaheed Sea-WR (Free Agent) / Chris Olave NO-WR Q (To Free Agent) — ChronicMasterdeflatr — Jan 2, 8:02pm"
2026-01-02T20:39:00,"Jan 2, 8:39pm",Hoofers,waiver,Kirk Cousins,Kirk Cousins,LV,QB,Jalen Hurts,Jalen Hurts,PHI,QB,,"Kirk Cousins LV-QB (Free Agent) / Jalen Hurts Phi-QB (To Free Agent) — Hoofers — Jan 2, 8:39pm"
2026-01-02T20:40:00,"Jan 2, 8:40pm",Hoofers,waiver,Kyle Monangai,Kyle Monangai,CHI,RB,Javonte Williams,Javonte Williams,DAL,RB,,"Kyle Monangai Chi-RB (Free Agent) / Javonte Williams Dal-RB Q (To Free Agent) — Hoofers — Jan 2, 8:40pm"
2026-01-02T20:40:00,"Jan 2, 8:40pm",Hoofers,waiver,Kenny Gainwell,Kenny Gainwell,TB,RB,Aaron Jones Sr.,Aaron Jones,MIN,RB,,"Kenny Gainwell TB-RB (Free Agent) / Aaron Jones Sr. Min-RB Q (To Free Agent) — Hoofers — Jan 2, 8:40pm"
2026-01-02T20:41:00,"Jan 2, 8:41pm",Hoofers,waiver,Jordan Mason,Jordan Mason,MIN,RB,Blake Corum,Blake Corum,LA,RB,,"Jordan Mason Min-RB (Free Agent) / Blake Corum LAR-RB (To Free Agent) — Hoofers — Jan 2, 8:41pm"
2026-01-02T20:42:00,"Jan 2, 8:42pm",Hoofers,waiver,Kayshon Boutte,Kayshon Boutte,NE,WR,DeVonta Smith,DeVonta Smith,PHI,WR,,"Kayshon Boutte NE-WR (Free Agent) / DeVonta Smith Phi-WR (To Free Agent) — Hoofers — Jan 2, 8:42pm"
2026-01-02T20:43:00,"Jan 2, 8:43pm",Hoofers,waiver,Jayden Higgins,Jayden Higgins,HOU,WR,Jayden Reed,Jayden Reed,GB,WR,,"Jayden Higgins Hou-WR (Free Agent) / Jayden Reed GB-WR (To Free Agent) — Hoofers — Jan 2, 8:43pm"
2026-01-02T20:44:00,"Jan 2, 8:44pm",Hoofers,waiver,Minnesota Vikings,Minnesota Vikings,MIN,DEF,New England Patriots,New England Patriots,NE,DEF,,"Vikings Min-DEF (Free Agent) / Patriots NE-DEF (To Free Agent) — Hoofers — Jan 2, 8:44pm"
2026-01-02T20:44:00,"Jan 2, 8:44pm",Hoofers,waiver,Dalton Schultz,Dalton Schultz,HOU,TE,Taysom Hill,Taysom Hill,NO,TE,,"Dalton Schultz Hou-TE Q (Free Agent) / Taysom Hill NO-TE NA (To Free Agent) — Hoofers — Jan 2, 8:44pm"
2026-01-02T20:51:00,"Jan 2, 8:51pm",Sportos,waiver,Jacksonville Jaguars,Jacksonville Jaguars,JAX,DEF,New Orleans Saints,New Orleans Saints,NO,DEF,,"Jaguars Jax-DEF (Free Agent) / Saints NO-DEF (To Free Agent) — Sportos — Jan 2, 8:51pm"
2026-01-02T20:57:00,"Jan 2, 8:57pm",Sportos,waiver,Tyler Shough,Tyler Shough,NO,QB,Omarion Hampton,Omarion Hampton,LAC,RB,,"Tyler Shough NO-QB (Free Agent) / Omarion Hampton LAC-RB (To Free Agent) — Sportos — Jan 2, 8:57pm"
2026-01-02T21:23:00,"Jan 2, 9:23pm",Greendawgs,waiver,Ricky Pearsall,Ricky Pearsall,SF,WR,Christian Watson,Christian Watson,GB,WR,,"Ricky Pearsall SF-WR Q (Free Agent) / Christian Watson GB-WR (To Free Agent) — Greendawgs — Jan 2, 9:23pm"
2026-01-02T21:24:00,"Jan 2, 9:24pm",Greendawgs,waiver,Dylan Sampson,Dylan Sampson,CLE,RB,Xavier Worthy,Xavier Worthy,KC,WR,,"Dylan Sampson Cle-RB (Free Agent) / Xavier Worthy KC-WR Q (To Free Agent) — Greendawgs — Jan 2, 9:24pm"
2026-01-02T21:24:00,"Jan 2, 9:24pm",Greendawgs,waiver,Harrison Butker,Harrison Butker,KC,K,Daniel Carlson,Daniel Carlson,LV,K,,"Harrison Butker KC-K (Free Agent) / Daniel Carlson LV-K NA (To Free Agent) — Greendawgs — Jan 2, 9:24pm"
2026-01-02T21:27:00,"Jan 2, 9:27pm",Just Bout Dat Action,waiver,Jimmy Garoppolo,Jimmy Garoppolo,LA,QB,Justin Herbert,Justin Herbert,LAC,QB,,"Jimmy Garoppolo LAR-QB NA (Free Agent) / Justin Herbert LAC-QB (To Free Agent) — Just Bout Dat Action — Jan 2, 9:27pm"
2026-01-02T21:28:00,"Jan 2, 9:28pm",Just Bout Dat Action,waiver,Xavier Legette,Xavier Legette,CAR,WR,A.J. Brown,A.J. Brown,NE,WR,,"Xavier Legette Car-WR (Free Agent) / A.J. Brown NE-WR (To Free Agent) — Just Bout Dat Action — Jan 2, 9:28pm"
